	paperId	title	abstract	venue	publicationDate	authors
132	c0f3072aeab373fd64c98126afe1b3964ed3438d	Chatbots in a Honeypot World	Question-and-answer agents like ChatGPT offer a novel tool for use as a potential honeypot interface in cyber security. By imitating Linux, Mac, and Windows terminal commands and providing an interface for TeamViewer, nmap, and ping, it is possible to create a dynamic environment that can adapt to the actions of attackers and provide insight into their tactics, techniques, and procedures (TTPs). The paper illustrates ten diverse tasks that a conversational agent or large language model might answer appropriately to the effects of command-line attacker. The original result features feasibility studies for ten model tasks meant for defensive teams to mimic expected honeypot interfaces with minimal risks. Ultimately, the usefulness outside of forensic activities stems from whether the dynamic honeypot can extend the time-to-conquer or otherwise delay attacker timelines short of reaching key network assets like databases or confidential information. While ongoing maintenance and monitoring may be required, ChatGPT's ability to detect and deflect malicious activity makes it a valuable option for organizations seeking to enhance their cyber security posture. Future work will focus on cybersecurity layers, including perimeter security, host virus detection, and data security.	ArXiv	1/10/2023	[{'authorId': '2197525782', 'name': 'Forrest McKee'}, {'authorId': '46787948', 'name': 'David Noever'}]
133	9f6655a6e93d9be261a93893fb8469ac8fa4a99d	Rapamycin in the context of Pascalâ€™s Wager: generative pre-trained transformer perspective	Large language models utilizing transformer neural networks and other deep learning architectures demonstrated unprecedented results in many tasks previously accessible only to human intelligence. In this article, we collaborate with ChatGPT, an AI model developed by OpenAI to speculate on the applications of Rapamycin, in the context of Pascalâ€™s Wager philosophical argument commonly utilized to justify the belief in god. In response to the query â€œWrite an exhaustive research perspective on why taking Rapamycin may be more beneficial than not taking Rapamycin from the perspective of Pascalâ€™s wagerâ€ ChatGPT provided the pros and cons for the use of Rapamycin considering the preclinical evidence of potential life extension in animals. This article demonstrates the potential of ChatGPT to produce complex philosophical arguments and should not be used for any off-label use of Rapamycin.	Oncoscience	12/21/2022	[{'authorId': '2079798046', 'name': 'A. Zhavoronkov'}]
134	ed15d0f9a8eb3728931e772822314efde340e0b1	The Future of AI in Medicine: A Perspective from a Chatbot		Annals of Biomedical Engineering	12/26/2022	[{'authorId': '152378504', 'name': 'Michael R King'}]
135	3e5698bcb675eceaa8bc462a38a6a6ea91ddfb1a	The Death of the Short-Form Physics Essay in the Coming AI Revolution	. The latest AI language modules can produce original, high quality full short-form (300-word) Physics essays within seconds. These technologies such as ChatGPT and davinci-003 are freely available to anyone with an internet connection. In this work, we present evidence of AI generated short-form essays achieving ï¬rst-class grades on an essay writing assessment from an accredited, current university Physics module. The assessment requires students answer ï¬ve open-ended questions with a short, 300-word essay each. Fifty AI answers were generated to create ten submissions that were independently marked by ï¬ve separate markers. The AI generated submissions achieved an average mark of 71 Â± 2%, in strong agreement with the current module average of 71 Â± 5%. A typical AI submission would therefore most-likely be awarded a First Class, the highest classiï¬cation available at UK universities. Plagiarism detection software returned a plagiarism score between 2 Â± 1% (Grammarly) and 7 Â± 2% (TurnitIn). We argue that these results indicate that current AI MLPs represent a signiï¬cant threat to the ï¬delity of short-form essays as an assessment method in Physics courses.		12/22/2022	[{'authorId': '3982687', 'name': 'W. Yeadon'}, {'authorId': '2197779028', 'name': 'Oto-Obong Inyang'}, {'authorId': '9799803', 'name': 'Arin Mizouri'}, {'authorId': '47673900', 'name': 'Alex Peach'}, {'authorId': '50820901', 'name': 'Craig P. Testrow'}]
136	3b8ccc7ec80b8775de603e248ac1ca2b919d6b70	Chatbots in a Botnet World	Question-and-answer formats provide a novel experimental platform for investigating cybersecurity questions. Unlike previous chatbots, the latest ChatGPT model from OpenAI supports an advanced understanding of complex coding questions. The research demonstrates thirteen coding tasks that generally qualify as stages in the MITRE ATT&CK framework, ranging from credential access to defense evasion. With varying success, the experimental prompts generate examples of keyloggers, logic bombs, obfuscated worms, and payment-fulfilled ransomware. The empirical results illustrate cases that support the broad gain of functionality, including self-replication and self-modification, evasion, and strategic understanding of complex cybersecurity goals. One surprising feature of ChatGPT as a language-only model centers on its ability to spawn coding approaches that yield images that obfuscate or embed executable programming steps or links.	ArXiv	12/18/2022	[{'authorId': '2197525782', 'name': 'Forrest McKee'}, {'authorId': '46787948', 'name': 'David Noever'}]
137	ded781afc580a3fc203af051ad2c180acce207ff	The European AI Liability Directives - Critique of a Half-Hearted Approach and Lessons for the Future	The optimal liability framework for AI systems remains an unsolved problem across the globe. With ChatGPT and other large models taking the technology to the next level, solutions are urgently needed. In a much-anticipated move, the European Commission advanced two proposals outlining the European approach to AI liability in September 2022: a novel AI Liability Directive (AILD) and a revision of the Product Liability Directive (PLD). They constitute the final cornerstone of AI regulation in the EU. Crucially, the liability proposals and the AI Act are inherently intertwined: the latter does not contain any individual rights of affected persons, and the former lack specific, substantive rules on AI development and deployment. Taken together, these acts may well trigger a â€œBrussels effectâ€ in AI regulation, with significant consequences for the US and other countries. Against this background, this paper makes three novel contributions. First, it examines in detail the Commission proposals and shows that, while making steps in the right direction, they ultimately represent a half-hearted approach: if enacted as foreseen, AI liability in the EU will primarily rest on disclosure of evidence mechanisms and a set of narrowly defined presumptions concerning fault, defectiveness and causality. Hence, second, the article makes suggestions for amendments to the proposed AI liability framework. They are collected in a concise Annex at the end of the paper. I argue, inter alia, that the dichotomy between the fault-based AILD Proposal and the supposedly strict liability PLD Proposal is fictional and should be abandoned; that an EU framework for AI liability should comprise one fully harmonizing regulation instead of two insufficiently coordinated directives; and that the current proposals unjustifiably collapse fundamental distinctions between social and individual risk by equating high-risk AI systems in the AI Act with those under the liability framework. Third, based on an analysis of the key risks AI poses, the final part of the paper maps out a road for the future of AI liability and regulation, in the EU and beyond. More specifically, I make four key proposals. Effective compensation should be ensured by combining truly strict liability for certain high-risk AI systems with general presumptions of defectiveness, fault and causality in cases involving SMEs or non-high-risk AI systems. The paper introduces a novel distinction between illegitimateand legitimate-harm models to delineate strict liabilityâ€™s scope. Truly strict liability should be reserved for high-risk AI systems that, from a social perspective, should not cause harm (illegitimate-harm models, e.g., autonomous vehicles or medical AI). Models meant to cause some unavoidable harm by ranking and rejecting individuals (legitimate-harm models, e.g., credit scoring or insurance scoring) may only face rebuttable presumptions of defectiveness and causality. General-purpose AI systems should only be subjected to high-risk * Professor Dr. Philipp Hacker, LL.M. (Yale), Chair for Law and Ethics of the Digital Society, European New School of Digital Studies, European University Viadrina. I am grateful for comments by Maximilian Eber, Andreas Engel, Rasmus Rothe, and Sandra Wachter. My team provided excellent research assistance, particularly Sarah GroÃŸheim and Marco Mauer. II regulation, including liability for high-risk AI systems, in specific high-risk use cases for which they are deployed. Consumers ought to be liable based on regular fault, in general. Furthermore, innovation and legal certainty should be fostered through a comprehensive regime of safe harbours, defined quantitatively to the best extent possible. Moreover, trustworthy AI remains an important goal for AI regulation. Hence, the liability framework must specifically extend to non-discrimination cases and provide for clear rules concerning explainability (XAI). Finally, awareness for the climate effects of AI, and digital technology more broadly, is rapidly growing in computer science. In diametrical opposition to this shift in discourse and understanding, however, EU legislators thoroughly neglect environmental sustainability in both the AI Act and the proposed liability regime. To counter this, I propose to jump-start sustainable AI regulation via sustainability impact assessments in the AI Act and sustainable design defects in the liability regime. In this way, the law may help spur not only fair AI and XAI, but potentially also sustainable AI (SAI).	SSRN Electronic Journal	11/25/2022	[{'authorId': '49095886', 'name': 'P. Hacker'}]
138	288078127a3078332230442170f6745ed333c700	A Conversation on Artificial Intelligence, Chatbots, and Plagiarism in Higher Education		Cellular and Molecular Bioengineering	1/2/2023	[{'authorId': '152378504', 'name': 'Michael R King'}, {'authorId': '2196932745', 'name': 'chatGPT'}]
139	b8b9ddf6cd23dec702f90c5f01c1733616f823df	Open artificial intelligence platforms in nursing education: Tools for academic progress or abuse?		Nurse Education in Practice	12/1/2022	[{'authorId': '1404192752', 'name': "S. O'Connor"}, {'authorId': '2196932745', 'name': 'chatGPT'}]
140	98207fea68db75d3941577ef87d685944519e09c	Reliable Natural Language Understanding with Large Language Models and Answer Set Programming	Humans understand language by extracting information (meaning) from sentences, combining it with existing commonsense knowledge, and then performing reasoning to draw conclusions. While large language models (LLMs) such as GPT-3 and ChatGPT are able to leverage patterns in the text to solve a variety of NLP tasks, they fall short in problems that require reasoning. They also cannot reliably explain the answers generated for a given question. In order to emulate humans better, we propose STAR, a framework that combines LLMs with Answer Set Programming (ASP). We show how LLMs can be used to effectively extract knowledge -- represented as predicates -- from language. Goal-directed ASP is then employed to reliably reason over this knowledge. We apply the STAR framework to three different NLU tasks requiring reasoning: qualitative reasoning, mathematical reasoning, and goal-directed conversation. Our experiments reveal that STAR is able to bridge the gap of reasoning in NLU tasks, leading to significant performance improvements, especially for smaller LLMs, i.e., LLMs with a smaller number of parameters. NLU applications developed using the STAR framework are also explainable: along with the predicates generated, a justification in the form of a proof tree can be produced for a given output.	ArXiv	2/7/2023	[{'authorId': '2153463830', 'name': 'Abhiramon Rajasekharan'}, {'authorId': '2116806486', 'name': 'Yankai Zeng'}, {'authorId': '2151051389', 'name': 'Parth Padalkar'}, {'authorId': '2146687315', 'name': 'Gopal Gupta'}]
141	680c72c29b518398d9c45b5995a160583ea8e090	Analysis of large-language model versus human performance for genetics questions	Large-language models like ChatGPT have recently received a great deal of attention. To assess ChatGPT in the field of genetics, we compared its performance to human respondents in answering genetics questions (involving 13,636 responses) that had been posted on social media platforms starting in 2021. Overall, ChatGPT did not perform significantly differently than human respondents, but did significantly better on memorization-type questions versus critical thinking questions, frequently provided different answers when asked questions multiple times, and provided plausible explanations for both correct and incorrect answers.	medRxiv	1/28/2023	[{'authorId': '2115335067', 'name': 'D. Duong'}, {'authorId': '2110362084', 'name': 'B. D. Solomon'}]
142	dfc66a53c836846d524765f44e111c94ebd2ad37	Impact of Artificial Intelligence on Dental Education: A Review and Guide for Curriculum Update	In this intellectual work, the clinical and educational aspects of dentistry were confronted with practical applications of artificial intelligence (AI). The aim was to provide an up-to-date overview of the upcoming changes and a brief analysis of the influential advancements in the use of AI in dental education since 2020. In addition, this review provides a guide for a dental curriculum update for undergraduate and postgraduate education in the context of advances in AI applications and their impact on dentistry. Unsurprisingly, most dental educators have limited knowledge and skills to assess AI applications, as they were not trained to do so. Also, AI technology has evolved exponentially in recent years. Factual reliability and opportunities with OpenAI Inc.â€™s ChatGPT are considered critical inflection points in the era of generative AI. Updating curricula at dental institutions is inevitable as advanced deep-learning approaches take over the clinical areas of dentistry and reshape diagnostics, treatment planning, management, and telemedicine screening. With recent advances in AI language models, communication with patients will change, and the foundations of dental education, including essay, thesis, or scientific paper writing, will need to adapt. However, there is a growing concern about its ethical and legal implications, and further consensus is needed for the safe and responsible implementation of AI in dental education.	Education sciences	1/31/2023	[{'authorId': '9043564', 'name': 'Andrej Thurzo'}, {'authorId': '117988403', 'name': 'M. Strunga'}, {'authorId': '48479577', 'name': 'R. Urban'}, {'authorId': '2187955838', 'name': 'Jana SurovkovÃ¡'}, {'authorId': '2142706255', 'name': 'K. Afrashtehfar'}]
143	1853a05df0ac03f8e4445ec65f7599359e89fb2b	ThoughtSource: A central hub for large language model reasoning data	Large language models (LLMs) such as GPT-3 and ChatGPT have recently demonstrated impressive results across a wide range of tasks. LLMs are still limited, however, in that they frequently fail at complex reasoning, their reasoning processes are opaque, they are prone to â€˜hallucinateâ€™ facts, and there are concerns about their underlying biases. Letting models verbalize reasoning steps as natural language, a technique known as chain-of-thought prompting, has recently been proposed as a way to address some of these issues. Here we present the ï¬rst release of ThoughtSource, a meta-dataset and soï¿½ware library for chain-of-thought (CoT) reasoning. The goal of ThoughtSource is to improve future artiï¬cial intelligence systems by facilitating qualitative understanding of CoTs, enabling empirical evaluations, and providing training data. This ï¬rst release of ThoughtSource integrates six scientiï¬c/medical, three general-domain and ï¬ve math word question answering datasets.	ArXiv	1/27/2023	[{'authorId': '119994729', 'name': 'Simon Ott'}, {'authorId': '2203247685', 'name': 'Konstantin Hebenstreit'}, {'authorId': '2067078585', 'name': "Valentin Li'evin"}, {'authorId': '4475692', 'name': 'C. Hother'}, {'authorId': '144334436', 'name': 'M. Moradi'}, {'authorId': '2104625194', 'name': 'Maximilian Mayrhauser'}, {'authorId': '2203245379', 'name': 'Robert Praas'}, {'authorId': '1724252', 'name': 'O. Winther'}, {'authorId': '3004898', 'name': 'M. Samwald'}]
144	1bfe1e6626067e9075570c575153e2b366f9d6cf	Could an Artificial-Intelligence agent pass an introductory physics course?	Massive pre-trained language models have garnered attention and controversy due to their ability to generate human-like responses: attention due to their frequent indistinguishability from human-generated phraseology and narratives, and controversy due to the fact that their convincingly presented arguments and facts are frequently simply false. Just how human-like are these responses when it comes to dialogues about physics, in particular about the standard content of introductory physics courses? This study explores that question by having ChatGTP, the pre-eminent language model in 2023, work through representative assessment content of an actual calculus-based physics course and grading the responses in the same way human responses would be graded. As it turns out, ChatGPT would narrowly pass this course while exhibiting many of the preconceptions and errors of a beginning learner.		1/28/2023	[{'authorId': '3296536', 'name': 'G. Kortemeyer'}]
145	767b18caa5a389272bcc6966c7ba6f96113bd926	MaÃŸnahmen gegen Hass im Netz: Das Wichtigste aus dem Herbst 2022	Aktuelle, kommentierte Ereignisse im Kampf gegen digitalen Hass. Diesmal im RÃ¼ckblick auf das letzte Quartal: Zivilgesellschaftliche Kampagne gegen Antisemitismus auf TikTok +++ Verleumdungsklage gegen Twitter erfolgreich +++ Milliardenklage gegen Meta in Kenia +++ Neues Twitter-Feature macht Verbreitung von Hass nachvollziehbarer +++ ChatGPT reproduziert Stereotype +++ TikTok kÃ¼ndigt algorithmische Transparenz an +++ Kein TikTok fÃ¼r US-RegierungsangehÃ¶rige +++ EU-Aufsicht fÃ¼r Twitter beantragt +++ DSA und Mastodon +++ AuÃŸerdem neu: AusgewÃ¤hlte Forschungsarbeiten zum Thema Hass im Netz.	Machine Against the Rage	1/17/2023	[{'authorId': '2091007360', 'name': 'Maik Fielitz'}, {'authorId': '114339363', 'name': 'Holger Marcks'}, {'authorId': '2202563157', 'name': 'Harald Sick'}, {'authorId': '2202557246', 'name': 'Hendrik Bitzmann'}]
146	c74857ae0369fbeb229795eab2f2c63765cae4dd	Ai is now everywhere		British Dental Journal	1/1/2023	[{'authorId': '51027918', 'name': 'A. Kaushik'}]
147	6962b1a6164e6028def3326f83d30a1bd3701d04	Why Proposal Review Should Be More Like Meteorology	The process of evaluating research proposals for funding is often based on subjective assessments of the "goodness" or "badness" of a proposal. However, this method of evaluation is not precise and does not provide a common language for reviewers to communicate with each other. In this paper, we propose that science funding agencies ask reviewers to assign quantitative probabilities to the likelihood of a proposal reaching a particular milestone or achieving technical goals. This approach would encourage reviewers to be more precise in their evaluations and could improve both agency-wide and individual reviewer calibration over time. Additionally, this method would allow funding agencies to identify skilled reviewers and allow reviewers to improve their own performance through consistent feedback. While this method may not be suitable for all types of research, it has the potential to enhance proposal review in a variety of fields. [abstract generated by ChatGPT]	Seeds of Science	1/1/2023	[{'authorId': '2073872541', 'name': 'S. Buck'}]
148	672ff4a42de1bfc18b38d3d03195544715847ee1	Artificial Intelligence, Basic Skills, and Quantitative Literacy	The introduction in November 2022 of ChatGPT, a freely available language-based artificial intelligence, has led to concerns among some educators about the feasibility and benefits of teaching basic writing and critical thinking skills to students in the context of easily accessed, AI-based cheating mechanisms. As of now, ChatGPT can write pretty convincing student-level prose, but it is still not very good at answering quantitatively rich questions. Therefore, for the time being, the preceding concerns may not be shared by a large portion of the numeracy education community. However, as Google and WolframAlpha are definitely capable of answering standard and some non-standard quantitative queries, a future generation of artificial intelligence including both types of capabilities is not out of the question. So, the issue is still relevant to the readers of this journal. As we continue to focus on the higher-level skills and habits of mind that make up quantitative literacy (QL) and quantitative reasoning (QR), we should not forget that basic literacy and numeracy are still foundational building blocks. While AI is making advances in these basic realms, our human students seem to be losing ground, as implied by the most recent NAEP scores. Here we encourage our readership to focus on what makes QL/QR so challenging to teach, to human as well as artificial intelligences.	Numeracy	1/1/2023	[{'authorId': '3099078', 'name': 'Gizem Karaali'}]
149	f4db4a18080e9e4ebba9ba68bb7d34230c84d0c3	Truth Machines: Synthesizing Veracity in AI Language Models	As AI technologies are rolled out into healthcare, academia, human resources, law, and a multitude of other domains, they become de-facto arbiters of truth. But truth is highly contested, with many different definitions and approaches. This article discusses the struggle for truth in AI systems and the general responses to date. It then investigates the production of truth in InstructGPT, a large language model, highlighting how data harvesting, model architectures, and social feedback mechanisms weave together disparate understandings of veracity. It conceptualizes this performance as an operationalization of truth, where distinct, often conflicting claims are smoothly synthesized and confidently presented into truth-statements. We argue that these same logics and inconsistencies play out in Instructâ€™s successor, ChatGPT, reiterating truth as a non-trivial problem. We suggest that enriching sociality and thickening â€œrealityâ€ are two promising vectors for enhancing the truth-evaluating capacities of future language models. We conclude, however, by stepping back to consider AI truth-telling as a social practice: what kind of â€œtruthâ€ do we as listeners desire? Keywordsâ€” truthfulness, veracity, AI, large language model, GPT-3, InstructGPT, ChatGPT 1 ar X iv :2 30 1. 12 06 6v 1 [ cs .C Y ] 2 8 Ja n 20 23 ChatGPT was released with great fanfare in December 2022. OpenAIâ€™s latest language model appeared to be powerful and almost magical, generating news articles, writing poetry, and explaining arcane concepts instantly and on demand. But a week later, the coding site StackOverflow banned all answers produced by the model. â€œThe primary problem,â€ explained the staff, â€œis that while the answers which ChatGPT produces have a high rate of being incorrect, they typically look like they might be good and the answers are very easy to produceâ€ (Vincent 2022). For a site aiming to provide correct answers to coding problems, the issue was clear: the AI model was â€œsubstantially harmful.â€ As AI technologies are rolled out into healthcare, academia, human resources, law, and a multitude of other domains, they become de-facto arbiters of truth. Researchers have suggested that vulnerabilities in these models could be deployed by malicious actors to produce misinformation rapidly and at scale (Dhanjani 2021; Weidinger et.al. 2022). But more concerning is the everyday impact of this dependence on automated truth claims. For instance, incorrect advice on medical symptoms and drugs can lead to patient harm or death (Bickmore et al. 2018), with one medical chatbot based on GPT-3 already advising a patient to kill themselves (Quach 2022). Whether in medicine or other domains, belief in the oftenplausible claims of these AI oracles can lead to unwarranted trust in questionable models (Passi and Vorvoreanu 2022). Such potentials increasingly proliferate with AIâ€™s deployment across industries and social fields, testifying to the stakes of truth in AI systems. But while AI systems are increasingly given authority and invested with veracity, truth is highly contested. There are many different understandings of what truth means and how we might arrive at a truthful claim, and how truth may be verified or evaluated. No longer limited to binary notions of true or false, AI systems instead rely on degrees of truth, and may attempt to use a datasetâ€™s implicit features, employ explicit fact checking, or appeal to authority as a method (GarcÃ­a Lozano 2020). Osterlind (2019) suggests that quantitative methods reveal unexpected patterns, challenging old fashioned notions of fact and accuracy based on biased human assumptions. And Maruyama (2022) concludes that truth in data science may be regarded as â€œpost-truth,â€ fundamentally different from truth in traditional science. Choosing an approach to truth and implementing it within a computational system is not given, but must be decided. We stress then that truth in AI is not just technical but also social, cultural, and political, drawing on particular norms and values. And yet we also recognise that the technical matters: translating truth theories into actionable architectures and processes updates them in significant ways. These disparate sociotechnical forces coalesce into a final AI model which purports to tell the truthâ€”and in doing so, our understanding of â€œtruthâ€ is remade. â€œThe ideal of truth is a fallacy for semantic interpretation and needs to be changed,â€ suggested two AI researchers (Welty and Aroyo 2015). This article is interested less in truth as a function of AIâ€”how accurate a given model is, according to criteria. Rather it focuses on what the advent of AIâ€”and specifically of language models like ChatGPTâ€”means for the relation between truth and language. The first section discusses the contested nature of truth and the problems that it represents within AI models. The second section builds on these ideas by examining InstructGPT, an important large language model, highlighting the disparate approaches to evaluating and producing truth embedded in its social and technical layers. The third section discusses how the model synthesizes these disparate approaches into a functional machine that can generate truth claims on demand, a dynamic we term the operationalization of truth. The fourth section shows how these same logics and inconsistencies play out in Instructâ€™s successor, ChatGPT, reiterating once more truth as a non-trivial problem. And the fifth section suggests that enriching sociality and thickening â€œrealityâ€ are two promising vectors for enhancing the truth-evaluating capacities of future language models. We conclude by turning to Foucaultâ€™s Discourse and Truth (2019) to reflect on the role that these verification machines should play. If truth claims emerge from a certain arrangement of social actors and associated expectations, then these questions can be posed about language models as much as human interlocutors: what is the truth we are looking for? Risking paradox, we could ask further: what is AIâ€™s true truth? 1. AIâ€™s Struggle For Truth The de-facto understanding of truth in AI models is centered around â€œground truth.â€ This is often referred to as the â€œfundamental truthâ€ underpinning testing and training data or the â€œrealityâ€ that a developer	ArXiv	1/28/2023	[{'authorId': '73236053', 'name': 'Luke Munn'}, {'authorId': '2733075', 'name': 'L. Magee'}, {'authorId': '121615955', 'name': 'Vanicka Arora'}]
150	5c125a2d0ed00185a08c67ee64b9d29250fd5274	Better by you, better than me, chatgpt3 as writing assistance in students essays	Aim: To compare students' essay writing performance with or without employing ChatGPT-3 as a writing assistant tool. Materials and methods: Eighteen students participated in the study (nine in control and nine in the experimental group that used ChatGPT-3). We scored essay elements with grades (A-D) and corresponding numerical values (4-1). We compared essay scores to students' GPTs, writing time, authenticity, and content similarity. Results: Average grade was C for both groups; for control (2.39, SD=0.71) and for experimental (2.00, SD=0.73). None of the predictors affected essay scores: group (P=0.184), writing duration (P=0.669), module (P=0.388), and GPA (P=0.532). The text unauthenticity was slightly higher in the experimental group (11.87%, SD=13.45 to 9.96%, SD=9.81%), but the similarity among essays was generally low in the overall sample (the Jaccard similarity index ranging from 0 to 0.054). In the experimental group, AI classifier recognized more potential AI-generated texts. Conclusions: This study found no evidence that using GPT as a writing tool improves essay quality since the control group outperformed the experimental group in most parameters.		2/9/2023	[{'authorId': '6111719', 'name': 'Å½. BaÅ¡iÄ‡'}, {'authorId': '108799474', 'name': 'A. Banovac'}, {'authorId': '14293972', 'name': 'I. KruÅ¾iÄ‡'}, {'authorId': '1988029', 'name': 'I. JerkoviÄ‡'}]
151	074baf835aec44a100990178859b35451975f339	Navigating Complexity in Software Engineering: A Prototype for Comparing GPT-n Solutions	â€”Navigating the diverse solution spaces of non-trivial software engineering tasks requires a combination of technical knowledge, problem-solving skills, and creativity. With multiple possible solutions available, each with its own set of trade-offs, it is essential for programmers to evaluate the various options and select the one that best suits the speciï¬c requirements and constraints of a project. Whether it is choosing from a range of libraries, weighing the pros and cons of different architecture and design solutions, or ï¬nding unique ways to fulï¬ll user requirements, the ability to think creatively is crucial for making informed decisions that will result in efï¬cient and effective software. However, the interfaces of current chatbot tools for programmers, such as OpenAIâ€™s ChatGPT or GitHub Copilot, are optimized for presenting a single solution, even for complex queries. While other solutions can be requested, they are not dis- played by default and are not intuitive to access. In this paper, we present our work-in-progress prototype â€œGPTC OMPARE â€, which allows programmers to visually compare multiple source code solutions generated by GPT-n models for the same programming- related query by highlighting their similarities and differences.	ArXiv	1/28/2023	[{'authorId': '1685418', 'name': 'Christoph Treude'}]
152	974e75813699f7fba8a71b58001e4bfda9c5231b	Languages are Rewards: Hindsight Finetuning using Human Feedback	Learning from human preferences is important for language models to be helpful and useful for humans, and to align with human and social values. Existing works focus on supervised finetuning of pretrained models, based on curated model generations that are preferred by human labelers. Such works have achieved remarkable successes in understanding and following instructions (e.g., InstructGPT, ChatGPT, etc). However, to date, a key limitation of supervised finetuning is that it cannot learn from negative ratings; models are only trained on positive-rated data, which makes it data inefficient. Because collecting human feedback data is both time consuming and expensive, it is vital for the model to learn from all feedback, akin to the remarkable ability of humans to learn from diverse feedback. In this work, we propose a novel technique called Hindsight Finetuning for making language models learn from diverse human feedback. In fact, our idea is motivated by how humans learn from hindsight experience. We condition the model on a sequence of model generations paired with hindsight feedback, and finetune the model to predict the most preferred output. By doing so, models can learn to identify and correct negative attributes or errors. Applying the method to GPT-J, we observe that it significantly improves results on summarization and dialogue tasks using the same amount of human feedback.	ArXiv	2/6/2023	[{'authorId': '2143856672', 'name': 'Hao Liu'}, {'authorId': '47218071', 'name': 'Carmelo Sferrazza'}, {'authorId': '1689992', 'name': 'P. Abbeel'}]
153	f0ea9e2d3889d37f34743ed1dc64f11e8e0484de	Numeracy from Literacy: Data Science as an Emergent Skill from Large Language Models	Large language models (LLM) such as OpenAI's ChatGPT and GPT-3 offer unique testbeds for exploring the translation challenges of turning literacy into numeracy. Previous publicly-available transformer models from eighteen months prior and 1000 times smaller failed to provide basic arithmetic. The statistical analysis of four complex datasets described here combines arithmetic manipulations that cannot be memorized or encoded by simple rules. The work examines whether next-token prediction succeeds from sentence completion into the realm of actual numerical understanding. For example, the work highlights cases for descriptive statistics on in-memory datasets that the LLM initially loads from memory or generates randomly using python libraries. The resulting exploratory data analysis showcases the model's capabilities to group by or pivot categorical sums, infer feature importance, derive correlations, and predict unseen test cases using linear regression. To extend the model's testable range, the research deletes and appends random rows such that recall alone cannot explain emergent numeracy.	ArXiv	1/31/2023	[{'authorId': '46787948', 'name': 'David Noever'}, {'authorId': '2197525782', 'name': 'Forrest McKee'}]
154	cc4bac2342a3189a43fc8f63820c74e9b1584828	Chatbots as Problem Solvers: Playing Twenty Questions with Role Reversals	New chat AI applications like ChatGPT offer an advanced understanding of question context and memory across multi-step tasks, such that experiments can test its deductive reasoning. This paper proposes a multi-role and multi-step challenge, where ChatGPT plays the classic twenty-questions game but innovatively switches roles from the questioner to the answerer. The main empirical result establishes that this generation of chat applications can guess random object names in fewer than twenty questions (average, 12) and correctly guess 94% of the time across sixteen different experimental setups. The research introduces four novel cases where the chatbot fields the questions, asks the questions, both question-answer roles, and finally tries to guess appropriate contextual emotions. One task that humans typically fail but trained chat applications complete involves playing bilingual games of twenty questions (English answers to Spanish questions). Future variations address direct problem-solving using a similar inquisitive format to arrive at novel outcomes deductively, such as patentable inventions or combination thinking. Featured applications of this dialogue format include complex protein designs, neuroscience metadata, and child development educational materials.	ArXiv	1/1/2023	[{'authorId': '46787948', 'name': 'David Noever'}, {'authorId': '2197525782', 'name': 'Forrest McKee'}]
155	071fb0b7af9b3d390c7aa64a26068e23a81c52d7	Paraphrase Identification with Deep Learning: A Review of Datasets and Methods	The rapid advancement of AI technology has made text generation tools like GPT-3 and ChatGPT increasingly accessible, scalable, and effective. This can pose serious threat to the credibility of various forms of media if these technologies are used for plagiarism, including scientiï¬c literature and news sources. Despite the development of automated methods for paraphrase identiï¬cation, detecting this type of plagiarism remains a challenge due to the disparate nature of the datasets on which these methods are trained. In this study, we review traditional and current approaches to paraphrase identiï¬cation and propose a reï¬ned typology of paraphrases. We also investigate how this typology is represented in popular datasets and how under-representation of certain types of paraphrases impacts detection capabilities. Finally, we outline new directions for future research and datasets in the pursuit of more effective paraphrase detection using AI.	ArXiv	12/13/2022	[{'authorId': '2110844037', 'name': 'Chao Zhou'}, {'authorId': '2125259032', 'name': 'Cheng Qiu'}, {'authorId': '25636121', 'name': 'Daniel Ernesto Acuna'}]
